,Tweet,tags,Processed_Tweets,Tweets_Adjectives,Tweets_Sentiment,Subjectivity,Polarity,Sentiment
6611,b'anyone have any suggestions?\nthe thought is that hawk *might* have asthma. just got his inhaler tonight!\ni am also... https://t.co/t7qq92my9t',asthma,b'anyone suggestions \nthe thought hawk might asthma got inhaler tonight \ni also ...,inhaler,anyone suggestion \nthe thought hawk might asthma got inhaler tonight \ni also ...,0.0,0.0,Neutral
6612,b'@pink just saw your commercial.     hope u dont for the flu w/ asthma.   wow. that would stink',asthma,b saw commercial hope u dont flu w/ asthma wow would stink,commercial u,saw commercial hope u dont flu w/ asthma wow would stink,0.5,0.05,Positive
6613,b'@radomjust yes asthma',asthma,b yes asthma,,yes asthma,0.0,0.0,Neutral
6614,b'you know i aint chasing hoes im outta breath like i got asthma',asthma,b'you know aint chasing hoes im outta breath like got asthma,outta,you know aint chasing hoe im outta breath like got asthma,0.0,0.0,Neutral
6615,b'is there an expiring sate on asthma pump',asthma,b'is expiring sate asthma pump,sate,is expiring sate asthma pump,0.0,0.0,Neutral
6616,"b'@lynxmoder thank you for considering my asthma and inability to smoke, i will gladly munch on an edible &lt;3'",asthma,b thank considering asthma inability smoke gladly munch edible lt,asthma munch edible,thank considering asthma inability smoke gladly munch edible lt,1.0,0.5,Positive
6617,b'@frozen_fragment not asthma\n:(',asthma,b asthma\n,,asthma\n,0.0,0.0,Neutral
6618,"b'@mdbreathe @scott_boyette asthma and hiv, heart issues, blindness ( the newest) the list will continue too grow'",asthma,b asthma hiv heart issues blindness newest list continue grow,hiv,asthma hiv heaissue blindness newest list continue grow,0.0,0.0,Neutral
6619,b'@myronjclifton bad whiskey?\nmenstrural deranged?\nill treatment by husband?\nasthma?!\nwtf!!',asthma,b bad whiskey \nmenstrural deranged \nill treatment husband \nasthma \nwtf,bad whiskey,bad whiskey \nmenstrural deranged \nill treatment husband \nasthma \nwtf,0.6666666666666666,-0.6999999999999998,Negative
6620,b'@radomjust i twirl and twirl then get asthma',asthma,b twirl twirl get asthma,,twirl twirl get asthma,0.0,0.0,Neutral
6621,b'my asthma is kicking my ass rn ugh',asthma,b'my asthma kicking ass rn ugh,,my asthma kicking as rn ugh,0.0,0.0,Neutral
6622,b'@thisismewhatevs i was born in 77. i spent many nights in hospital thanks to my asthma. nearly died a couple times.... https://t.co/637amdtgsx',asthma,b born spent many nights hospital thanks asthma nearly died couple times ....,spent many hospital died,born spent many night hospital thanks asthma nearly died couple time ....,0.30000000000000004,0.17500000000000002,Positive
6623,"b'""you have asthma and there\'s nothing good about it."" jongin insists making the guy laugh.\n\n""i\'m kyungsoo.."" he offe... https://t.co/v7aap5szys'",asthma,b '' asthma there\ 's nothing good '' jongin insists making guy laugh.\n\n '' i\ 'm kyungsoo .. '' offe ...,asthma good guy laugh.   i\ kyungsoo,`` asthma there\ 's nothing good `` jongin insists making guy laugh.\n\n `` i\ 'm kyungsoo .. `` offe ...,0.6000000000000001,0.7,Positive
6624,b'@brownjhm asthma. nasal polyps and asa allergy which may (or not) extend to nsaid allergies.',asthma,b asthma nasal polyps asa allergy may extend nsaid allergies,nasal,asthma nasal polyp asa allergy may extend nsaid allergy,0.0,0.0,Neutral
6625,b'rt @mamaelliemae: @vincentcrypt46 well im not in east palestine but im close enough my asthma got triggered.ive heard about cows dying a...',asthma,b'rt well im east palestine im close enough asthma got triggered.ive heard cows dying ...,east enough triggered.ive, well im east palestine im close enough asthma got triggered.ive heard cow dying ...,0.3333333333333333,-0.06666666666666667,Negative
6626,b'multi-ancestry meta-analysis of asthma identifies novel associations and highlights the value of increased power an... https://t.co/k9mb1s55vq',asthma,b'multi-ancestry meta-analysis asthma identifies novel associations highlights value increased power ...,,multi-ancestry meta-analysis asthma identifies novel association highlight value increased power ...,0.0,0.0,Neutral
6627,b'@ralflittle nope.\n\ntoo pure\ntoo precious\ntoo many asthma attacks before even getting on skydiving planes',asthma,b nope.\n\ntoo pure\ntoo precious\ntoo many asthma attacks even getting skydiving planes,many,nope.\n\ntoo pure\ntoo precious\ntoo many asthma attack even getting skydiving plane,0.5,0.5,Positive
6628,"b'@norisundae i have asthma too, its not too intense tho'",asthma,b asthma intense tho,intense,asthma intense tho,1.0,0.2,Positive
6629,"b'took a lil nap, woke up, and my asthma flared tf up out of nowhere...??????? i hate it here'",asthma,b'took lil nap woke asthma flared tf nowhere ... hate,nap,took lil nap woke asthma flared tf nowhere ... hate,0.9,-0.8,Negative
6630,b'lets play: is it an anxiety attack or an asthma attack?',asthma,b'lets play anxiety attack asthma attack,,lets play anxiety attack asthma attack,0.0,0.0,Neutral
6631,"b""found out today that they're having trouble stocking my asthma medication and i'm a bit concerned about the idea th... https://t.co/opv7hisww5""",asthma,b '' found today 're trouble stocking asthma medication 'm bit concerned idea th ...,asthma concerned,`` found today 're trouble stocking asthma medication 'm bit concerned idea th ...,0.2,-0.2,Negative
6632,"b'rt @quizzyv: oh shit, truly another monday for us ohioans... but fr tho did this just happen? cuz if so im kinda worried, asthma + bad chem...'",asthma,b'rt oh shit truly another monday us ohioans ... fr tho happen cuz im kinda worried asthma bad chem ...,asthma bad, oh shit truly another monday u ohioan ... fr tho happen cuz im kinda worried asthma bad chem ...,0.7333333333333334,-0.44999999999999996,Negative
6633,b'yall im so tired...my asthma is acting up and i feel so shitty ',asthma,b'yall im tired ... asthma acting feel shitty,,yall im tired ... asthma acting feel shitty,0.35,-0.2,Negative
6634,b'@afrodykee yikes. im so sorry. i also had to be tested for asthma recently because ive had a gerd cough for over... https://t.co/1u5qqxbvpu',asthma,b yikes im sorry also tested asthma recently ive gerd cough ...,ive,yikes im sorry also tested asthma recently ive gerd cough ...,0.625,-0.25,Negative
6635,b'have you checked out the asthma in pregnancy toolkit yet? https://t.co/chobfv57y3',asthma,b'have checked asthma pregnancy toolkit yet,asthma,have checked asthma pregnancy toolkit yet,0.0,0.0,Neutral
6636,"b'just finished my art class project lol it was done with ink it\'s from wilbur\'s soot album ""your city gave me asthma"" https://t.co/kopt4d20fr'",asthma,b'just finished art class project lol done ink it\ 's wilbur\ 's soot album `` city gave asthma '',asthma,just finished aclass project lol done ink it\ 's wilbur\ 's soot album `` city gave asthma ``,0.7,0.8,Positive
6637,b'this doctor thinks i have asthma and reflux. no chest infection or the antibiotics would have worked. (which they d... https://t.co/yskyqaibt6',asthma,b'this doctor thinks asthma reflux chest infection antibiotics would worked ...,asthma,this doctor think asthma reflux chest infection antibiotic would worked ...,0.0,0.0,Neutral
6638,"b""i've been having a little trouble breathing normally. i think it may be asthma, which i have dealt with now and the... https://t.co/m4bdd9kmjs""",asthma,b '' 've little trouble breathing normally think may asthma dealt ...,little,`` 've little trouble breathing normally think may asthma dealt ...,0.44999999999999996,-0.07916666666666668,Negative
6639,b'i hate having asthma ',asthma,b hate asthma,,hate asthma,0.9,-0.8,Negative
6640,b'@rhlobbyist @whatintheope @cj_cregg_cook i was hospitalized &amp; something triggered an asthma attack. hit call button... https://t.co/ehp7ig28e9',asthma,b hospitalized amp something triggered asthma attack hit call button ...,amp asthma call,hospitalized amp something triggered asthma attack hit call button ...,0.0,0.0,Neutral
6641,"b""the air quality here is terrible. it can't be helped because it's under the ground, but what if i had asthma.""",asthma,b '' air quality terrible ca n't helped 's ground asthma '',terrible,`` air quality terrible ca n't helped 's ground asthma ``,1.0,-1.0,Negative
6642,b'like this is dire how the hell am i going to sleep without my asthma asmr on its last leg fan breathing on my ass crack',asthma,b'like dire hell going sleep without asthma asmr last leg fan breathing ass crack,last,like dire hell going sleep without asthma asmr last leg fan breathing as crack,0.06666666666666667,0.0,Neutral
6643,"b'briana james is a postdoctoral fellow at the @nih_nhlbi, who is currently studying #asthma. learn about her work &amp;... https://t.co/3youft0b3s'",asthma,b'briana james postdoctoral fellow currently studying asthma learn work amp ...,postdoctoral,briana james postdoctoral fellow currently studying asthma learn work amp ...,0.4,0.0,Neutral
6644,b'wil: toby just seems like he has asthma',asthma,b'wil toby seems like asthma,,wil toby seems like asthma,0.0,0.0,Neutral
6645,b'day 12 of covid \nthis is going to be a long recovery. been stuck in bed since thanksgiving  for severe asthma  and now this ',asthma,b'day covid \nthis going long recovery stuck bed since thanksgiving severe asthma,long severe,day covid \nthis going long recovery stuck bed since thanksgiving severe asthma,0.4,-0.05,Negative
6646,b'check out airfree p40 air purifier sterilizer for asthma allergies mould -rooms up to 16m2 https://t.co/wrimnfl73c #ebay via @ebayau',asthma,b'check airfree p air purifier sterilizer asthma allergies mould -rooms ebay via,airfree,check airfree p air purifier sterilizer asthma allergy mould -rooms ebay via,0.0,0.0,Neutral
6647,b'asthma so crazy like why cant i just breathe fr',asthma,b'asthma crazy like cant breathe fr,,asthma crazy like cant breathe fr,0.9,-0.6,Negative
6648,b'im always the prize. so if its me chasing you.. dont fumble it cause i got asthma. im only gon run for so long',asthma,b'im always prize chasing .. dont fumble cause got asthma im gon run long,.. fumble asthma,im always prize chasing .. dont fumble cause got asthma im gon run long,0.4,-0.05,Negative
6649,b'my asthma been weird today',asthma,b'my asthma weird today,weird,my asthma weird today,1.0,-0.5,Negative
6650,"b'@russtt11 @clarecraigpath i think he is describing an allergic shock, like severe asthma.\nhttps://t.co/nqbsozj7pv'",asthma,b think describing allergic shock like severe asthma.\n,severe,think describing allergic shock like severe asthma.\n,0.0,0.0,Neutral
6651,b'i hate the winter. my asthma be acting up so bad ',asthma,b hate winter asthma acting bad,bad,hate winter asthma acting bad,0.5222222222222223,-0.5,Negative
6652,"b'previously, researchers thought that vitamin d helped protect against asthma attacks.\n\nhowever, the latest review p... https://t.co/anteffncju'",asthma,b'previously researchers thought vitamin helped protect asthma attacks.\n\nhowever latest review p ...,asthma,previously researcher thought vitamin helped protect asthma attacks.\n\nhowever latest review p ...,0.5333333333333333,0.16666666666666669,Positive
6653,b'@bobzillagwn second. i had it in the initial outbreak in march 2020 and it put me in the er twice (asthma) - i just... https://t.co/tlqdtplsmr',asthma,b second initial outbreak march put er twice asthma ...,second initial er,second initial outbreak march put er twice asthma ...,0.0,0.0,Neutral
6654,b'also another funfact about my dog apart that he hates car rides\nim pretty sure he has fucking asthma and i have to... https://t.co/gczlqqrsz1',asthma,b'also another funfact dog apart hates car rides\nim pretty sure fucking asthma ...,sure,also another funfact dog apahate car rides\nim pretty sure fucking asthma ...,0.8962962962962964,0.05000000000000001,Positive
6655,b'@jdgsport hilifax panters .\nis it the asthma capital of the world?',asthma,b hilifax panters .\nis asthma capital world,asthma,hilifax panters .\nis asthma capital world,0.0,0.0,Neutral
6656,"b'rt @theyluvmoonie: @hippiebossy @lulbaaby9 birth defects , weak lungs , weak respiratory system , asthma , sudi ( sudden unexpected death )...'",asthma,b'rt birth defects weak lungs weak respiratory system asthma sudi sudden unexpected death ...,weak weak asthma sudden unexpected, birth defect weak lung weak respiratory system asthma sudi sudden unexpected death ...,0.6875,-0.1625,Negative
6657,"b'rt @peterhotez: aaaai annual meeting to explore paradigm shifts in allergy, asthma practice. i will be speaking @aaaai_org in san antonio...'",asthma,b'rt aaaai annual meeting explore paradigm shifts allergy asthma practice speaking san antonio ...,aaaai annual asthma san, aaaai annual meeting explore paradigm shift allergy asthma practice speaking san antonio ...,0.0,0.0,Neutral
