,id,Time,Tweet,Processed_Tweets,tags
29560,1150495954749001728,2023-02-14 18:16:22+00:00,"b""i don't have autism i am autistic.""",b''n'tautismautistic.'',autism
29561,18655567,2023-02-14 18:16:02+00:00,"b""[2/3] the reverie is where i first conceived of what became my bestselling history of #autism, #neurotribes; it's w... https://t.co/luviw3hpov""","b''[/]reveriefirstconceivedbecamebestsellinghistoryautism,neurotribes;'sw...",autism
29562,1429682459797598209,2023-02-14 18:16:00+00:00,b'rt @patriciageezed: this is amazing!!\n\n 100 memes about autism and autistic people!',b'rt:amazing!!\n\nmemesautismautisticpeople!',autism
29563,1528358213741346816,2023-02-14 18:15:56+00:00,b'oh wait i want to invite @miku_autism do this too ',b'ohwaitwantinvite',autism
29564,1171710588654743552,2023-02-14 18:15:55+00:00,"b'@sullengirled autism is real, so is poetry'","b'autismreal,poetry'",autism
29565,16396064,2023-02-14 18:15:49+00:00,b'this is amazing!!\n\n 100 memes about autism and autistic people! https://t.co/9fyjb8himk',b'thisamazing!!\n\nmemesautismautisticpeople!,autism
29566,1044610478805143552,2023-02-14 18:15:05+00:00,b'getting diagnosed with both autism and adhd has really helped me understand why i was such a little shit as a kid and even now my goodness',b'gettingdiagnosedautismadhdreallyhelpedunderstandlittleshitkidevengoodness',autism
29568,1329649223328018434,2023-02-14 18:14:14+00:00,"b""@nikize0 @noipv6 @nicoleburtt1 autism/brain damage way. makes sense tho i've hailed the internet nerds """,b''autism/braindamageway.makessensetho'vehailedinternetnerds``,autism
29569,1562191436216274944,2023-02-14 18:14:11+00:00,b'gimme autism pics https://t.co/dap0unmbsi',b'gimautismpics,autism
29570,709106707,2023-02-14 18:14:02+00:00,"b'rt @tweetingautism: #happyvalentinesday to #autism parents who fight every day to give a voice to their children, who are unable to tell th...'","b'rt:happyvalentinesdayautismparentsfighteverydaygivevoicechildren,unabletellth...'",autism
29573,1518721365943140353,2023-02-14 18:13:53+00:00,b'@kirschetc i love they way you give him the autism eyes i love them',b'lovewaygiveautismeyeslove',autism
29574,1391622538460008448,2023-02-14 18:13:37+00:00,"b""a text i got today said: i think you don't actually have autism. i think your childhood caused you to react a certa... https://t.co/rgsnqcen3p""",b''textgottodaysaid:thinkn'tactuallyautism.thinkchildhoodcausedreactcerta...,autism
29576,62830052,2023-02-14 18:13:29+00:00,b'@wweisawesome123 @autism @billbailey @maryltrump @chrisgpackham @mrjamesob @writer_dg @brendablethyn... https://t.co/mrbr4powvu',b'...,autism
29577,1207410637891989504,2023-02-14 18:13:22+00:00,b'@tyhenrymedium i have a special needs son who has a traumatic brain injury and autism and seems to be sensitive any... https://t.co/q31tmwjumd',b'specialneedssontraumaticbraininjuryautismseemssensitive...,autism
29579,23581013,2023-02-14 18:13:01+00:00,"b""@keechmft @autismtalkaspie parents who use the term 'autism mom' for themselves may or may not display the core neg... https://t.co/rwce2ibbh3""",b''parentsuseterm'autismmom'maymaydisplaycoreneg...,autism
29580,3318475049,2023-02-14 18:13:00+00:00,b'timing my massage in the week off between my autism assessment appointments was a great idea.',b'timingmassageweekautismassessmentappointmentsgreatidea.',autism
29581,1510291087386202114,2023-02-14 18:12:45+00:00,b'the autism and adhd services in the uk fucking suck',b'theautismadhdservicesukfuckingsuck',autism
29583,1049775796519399427,2023-02-14 18:12:11+00:00,b'also ig the autism and osdd are no longer there in my brain since i didnt get an official diagnosis at first',b'alsoigautismosddlongerbrainsincedidntgetofficialdiagnosisfirst',autism
29584,512653898,2023-02-14 18:11:51+00:00,b'autism: the touring exhibition showcasing talented young artists    https://t.co/t7pzcrq2eb https://t.co/hdbw1seas2',b'autism:touringexhibitionshowcasingtalentedyoungartists,autism
29586,747903896962596865,2023-02-14 18:11:26+00:00,b'rt @k0t0h1ka: autism representation https://t.co/upjrej3a8c',b'rt:autismrepresentation,autism
29588,1279495310675447808,2023-02-14 18:11:06+00:00,"b'loads of talk online about #autism today - good to keep the conversation going, awareness is key, and acceptance is... https://t.co/94fagidfci'","b'loadstalkonlineautismtoday-goodkeepconversationgoing,awarenesskey,acceptance...",autism
29589,1254421770,2023-02-14 18:11:00+00:00,"b'@pkbnews_us not necessarily true, my son has autism and was on lamotrigine for years and it didnt stop his symptoms \n#autismmom'","b'necessarilytrue,sonautismlamotrigineyearsdidntstopsymptoms\nautismmom'",autism
29590,3597856037,2023-02-14 18:10:55+00:00,"b'rt @vverkopft: and generally, question non-autistic ""autism specialists"", most of them get so much about autism wrong. listen to autistic p...'","b'rt:generally,questionnon-autistic``autismspecialists'',getmuchautismwrong.listenautisticp...'",autism
29591,1262605043771023360,2023-02-14 18:10:53+00:00,b'rt @saintofskep: kyng  not my autism x adhd art with that title plssss https://t.co/pb7k4eahis',b'rt:kyngautismxadhdarttitleplssss,autism
29593,47319768,2023-02-14 18:10:31+00:00,b'@jusrangers as a mother of a son with autism - they should be jailed and sued - horrific child abuse !',b'mothersonautism-jailedsued-horrificchildabuse!',autism
29594,1429682459797598209,2023-02-14 18:10:28+00:00,b'rt @autismsupsoc: #autism #autistic #fairytail #anime #family \nfound family ... https://t.co/grqpnz6zsp',b'rt:autismautisticfairytailanimefamily\nfoundfamily...,autism
29595,1559288512528121856,2023-02-14 18:10:24+00:00,"b'missing child alert\ndonnie dobson\nbrooklyn, new york\n#mpia_alert  #newyork  #missing  #brooklyn  #autism... https://t.co/lwhy7ivbw2'","b'missingchildalert\ndonniedobson\nbrooklyn,newyork\nmpia_alertnewyorkmissingbrooklynautism...",autism
29597,104014002,2023-02-14 18:10:13+00:00,"b'@cbntarmnp i need to point out that they think everyone has autism, just like adhd, its to push some bullshit drug'","b'needpointthinkeveryoneautism,likeadhd,pushbullshitdrug'",autism
29598,93825187,2023-02-14 18:10:10+00:00,b'former worksop fire station to be turned into autism charity hq https://t.co/1u7h8jfmrd',b'formerworksopfirestationturnedautismcharityhq,autism
29600,1429682459797598209,2023-02-14 18:09:56+00:00,b'because autism is trending ...\n\nthe autistic spectrum is not a line. https://t.co/ylyuxsffk5',b'becauseautismtrending...\n\ntheautisticspectrumline.,autism
29601,953008586665463808,2023-02-14 18:09:55+00:00,b'told my mentor about not knowing how to make friends and needing help with it due to my autism and he straight up s... https://t.co/kzrv9w9tzw',b'toldmentorknowingmakefriendsneedinghelpdueautismstraight...,autism
29602,871385384520896512,2023-02-14 18:09:50+00:00,b'mr autism.........',b'mrautism.........',autism
29603,1356218505885085697,2023-02-14 18:09:38+00:00,"b'hot take, the hate towards electro swing is at least in part due to prejudice against autism.'","b'hottake,hatetowardselectroswingleastpartdueprejudiceautism.'",autism
29604,1566979702803374083,2023-02-14 18:09:38+00:00,b'rt @takoyakifatty: @pyr0manla punish my skinny asd(autism spectrum disorder)! https://t.co/vysix4ign5',b'rt:punishskinnyasd(autismspectrumdisorder)!,autism
29605,1429682459797598209,2023-02-14 18:09:30+00:00,b'because autism is trending ...\n\nautists really do overthink ...\nallists really do underthink ...\n\nneurodiversity en... https://t.co/dxnp8imuee',b'becauseautismtrending...\n\nautistsreallyoverthink...\nallistsreallyunderthink...\n\nneurodiversityen...,autism
29606,3305121173,2023-02-14 18:09:15+00:00,b'i have been wanting to read all the autistic-written autism books on the market and create a review type resource t... https://t.co/krw6iv1uwj',b'wantingreadautistic-writtenautismbooksmarketcreatereviewtyperesource...,autism
29607,139577036,2023-02-14 18:09:01+00:00,b'@mjcavallone @vaultedpolitics @baddcompani autism has evolved. the dsm and the rest of the community will as well.',b'autismevolved.dsmrestcommunitywell.',autism
29608,925819648007741440,2023-02-14 18:08:59+00:00,b'@punkerplus69 right like if they want me to explode im sure its not the autism',b'rightlikewantexplodeimsureautism',autism
29610,1444018496120180742,2023-02-14 18:08:44+00:00,b'@lovegrasss @postjointsleep @marcusstatic @jyzwq why is autism bad lmao',b'autismbadlmao',autism
29612,1518286122757017604,2023-02-14 18:08:34+00:00,"b'@drmicklive interesting because, actually, especially when it comes to autism, some professionals are grateful you... https://t.co/mdvwtqdw0p'","b'interesting,actually,especiallycomesautism,professionalsgrateful...",autism
29613,1572208550033727488,2023-02-14 18:08:07+00:00,"b""autism is trending.\nit's me, hi, i'm autistic, it's me.""","b''autismtrending.\nit's,hi,'mautistic,'s.''",autism
29614,1429682459797598209,2023-02-14 18:08:06+00:00,b'because autism is trending ...\n\naba is abuse ... https://t.co/k4j6ad7qt2',b'becauseautismtrending...\n\nabaabuse...,autism
29615,1044639646993526784,2023-02-14 18:08:03+00:00,"b'dr. torres\'s article the, ""brain-wave data and hearing test may help diagnosis autism earlier"" is now live  \n\nplea... https://t.co/scn16vmg7v'","b'dr.torres\'sarticle,``brain-wavedatahearingtestmayhelpdiagnosisautismearlier''live\n\nplea...",autism
29617,1429682459797598209,2023-02-14 18:07:51+00:00,b'because autism is trending ...\n\nautism defined ... https://t.co/bndkufuffh',b'becauseautismtrending...\n\nautismdefined...,autism
29620,1429682459797598209,2023-02-14 18:07:12+00:00,"b'because autism is trending ... \n\ncolumbo is autistic ... so is jessica, monk, shawn, gus, veronica, jessica (again)... https://t.co/1gdm79h5m8'","b'becauseautismtrending...\n\ncolumboautistic...jessica,monk,shawn,gus,veronica,jessica()...",autism
29621,289858769,2023-02-14 18:07:05+00:00,b'rt @autismsupsoc: one of the harder challenges to explain about being autistic is infantilization.\n\n@taniaamarshall has thankfully provided...',b'rt:oneharderchallengesexplainautisticinfantilization.\n\nthankfullyprovided...',autism
29622,316332629,2023-02-14 18:06:57+00:00,"b""@ndsa_uk it's a gift and a curse. no doubt in my mind though that autism has afforded me spidey senses that other d... https://t.co/giphrkkpb6""",b'''sgiftcurse.doubtmindthoughautismaffordedspideysenses...,autism
29623,1600582541102223398,2023-02-14 18:06:57+00:00,"b""@deathontwogays me i'm autism""",b'''mautism'',autism
29626,1568120508222435328,2023-02-14 18:06:09+00:00,b'this is the part about autism that makes me infantilize myself.',b'thispartautismmakesinfantilize.',autism
29627,1371757499393703937,2023-02-14 18:05:54+00:00,"b""@socdoneleft don't they claim that people with autism are easily influenced? so i wonder who brainwashed her""",b''n'tclaimpeopleautismeasilyinfluenced?wonderbrainwashed'',autism
29629,1605601043471126528,2023-02-14 18:05:45+00:00,b'@pimpmytweeting @rubygirl0401 luckily everyone is understanding autism better than before if you when back for exam... https://t.co/olwsb5clyz',b'luckilyeveryoneunderstandingautismbetterbackexam...,autism
29630,1136111437603049472,2023-02-14 18:05:43+00:00,b'this was way too close he literally invented autism https://t.co/8orwozhwnj',b'thiswaycloseliterallyinventedautism,autism
29631,925819648007741440,2023-02-14 18:05:42+00:00,b'@punkerplus69 every video is just. omg guys i just found out breathing is a symptom of autism no one will ever love... https://t.co/s8xgtecthv',b'everyvideo.omgguysfoundbreathingsymptomautismoneeverlove...,autism
29633,1222157494656688129,2023-02-14 18:05:25+00:00,"b'@vaultedpolitics @baddcompani my tattoo needs a touch up, but this is the symbol for \nautism speaks, an organizatio... https://t.co/rpotopmq22'","b'tattooneedstouch,symbol\nautismspeaks,organizatio...",autism
29635,1610699563257716737,2023-02-14 18:05:03+00:00,"b""decided to follow my friends and use this page so i can openly tweet  and spam about autism and more. yes it's me bitches.""",b''decidedfollowfriendsusepageopenlytweetspamautism.yes'sbitches.'',autism
29636,1429682459797598209,2023-02-14 18:04:48+00:00,"b'because autism is trending ... \n\ndid you know that autists are better at reading things that are upside down, backw... https://t.co/meylov3gxv'","b'becauseautismtrending...\n\ndidknowautistsbetterreadingthingsupside,backw...",autism
29637,1286389243133210625,2023-02-14 18:04:42+00:00,b'autism warrior mom to straight up fash fantasizing about firebombing a drag story hour to save the children from th... https://t.co/xlyvrcz2e4',b'autismwarriormomstraightfashfantasizingfirebombingdragstoryhoursavechildrenth...,autism
29638,1362386592934068227,2023-02-14 18:04:33+00:00,"b'@alliumhater heres mine, im not picky really i have autism/sensory issues https://t.co/ezb8omvaj6'","b'heresmine,impickyreallyautism/sensoryissues",autism
29639,31556877,2023-02-14 18:04:33+00:00,"b""autism seems to be trending, so hi, i'm on the spectrum, come look at my art please!   https://t.co/4w0shcqzf8""","b''autismseemstrending,hi,'mspectrum,comelookartplease!",autism
29641,1203564987689717761,2023-02-14 18:04:27+00:00,b'@snacksbat @ambroseelaine @vossaustin @rebsbrannon @charliekirk11 cry about your autism or the fact you dont make... https://t.co/1me8zu8vke',b'cryautismfactdontmake...,autism
29642,1488895428649177092,2023-02-14 18:04:26+00:00,b'cant remember who called this picture of obito the autism stare but been laughing for hours https://t.co/blmngeq57h',b'cantremembercalledpictureobitoautismstarelaughinghours,autism
29643,35007924,2023-02-14 18:04:25+00:00,b'using essential oils to help alleviate certain autism symptoms is a look into how our family increases logans qual... https://t.co/39qjqbw66k',b'usingessentialoilshelpalleviatecertainautismsymptomslookfamilyincreaseslogansqual...,autism
29644,1588126556819537920,2023-02-14 18:04:21+00:00,b'what is the cause of autism? https://t.co/i8xbnuhudk #health',b'whatcauseautism?health',autism
29645,925819648007741440,2023-02-14 18:04:06+00:00,b'@punkerplus69 i have seen thousands of tiktoks related to autism and maybe one was good',b'seenthousandstiktoksrelatedautismmaybeonegood',autism
29646,1508127857020923910,2023-02-14 18:04:06+00:00,b'scientists turn off autism symptoms using $3 epilepsy drug: discovery https://t.co/09d9sfslv6',b'scientiststurnautismsymptomsusing$epilepsydrug:discovery,autism
29647,1328305524,2023-02-14 18:04:06+00:00,"b""weeing autism. noun, treasure. who 'lot'\n?\n\n\nh80\nh80\nh80""","b''weeingautism.noun,treasure.'lot'\n?\n\n\nh\nh\nh''",autism
29648,2830281728,2023-02-14 18:03:55+00:00,b'join us on feb. 26th for a day for autism: building bridges with law enforcement picnic. this event will be from 10... https://t.co/wcsgbmtsfq',b'joinusfeb.thdayautism:buildingbridgeslawenforcementpicnic.event...,autism
29649,574325350,2023-02-14 18:03:52+00:00,b'what is the cause of autism? https://t.co/we9cqtbntl #health',b'whatcauseautism?health',autism
