,id,Time,Tweet,tags,pre,words
5645,1429682459797598209,2023-02-14 17:54:26+00:00,b'because autism is trending ...\n\nif your kid is autistic ... either you or the other parent very very likely are too... https://t.co/gdynowu38d',autism,b because autism is trending n nif your kid is autistic either you or the other parent very very likely are too,"['b', 'because', 'autism', 'is', 'trending', 'n', 'nif', 'your', 'kid', 'is', 'autistic', 'either', 'you', 'or', 'the', 'other', 'parent', 'very', 'very', 'likely', 'are', 'too']"
5646,289858769,2023-02-14 17:54:26+00:00,b'rt @elliemidds: society: the only people we can trust to accurately identify and diagnose autism and adhd is psychiatrists!!!\n\nmy psychiatr...',autism,b rt society the only people we can trust to accurately identify and diagnose autism and adhd is psychiatrists n nmy psychiatr,"['b', 'rt', 'society', 'the', 'only', 'people', 'we', 'can', 'trust', 'to', 'accurately', 'identify', 'and', 'diagnose', 'autism', 'and', 'adhd', 'is', 'psychiatrists', 'n', 'nmy', 'psychiatr']"
5647,1591420715043291136,2023-02-14 17:54:22+00:00,"b'rt @un_mi2471: #hemophilia, #pcos, #cancer, #mentalhealth, #aids, #autism etc. without changing in life and in eating. #gssymeditation #247...'",autism,b rt mi2471 etc without changing in life and in eating,"['b', 'rt', 'mi2471', 'etc', 'without', 'changing', 'in', 'life', 'and', 'in', 'eating']"
5648,1518384978542923781,2023-02-14 17:54:16+00:00,b'@pomeyasha ive heard of it as a therapy for ptsd but not for autism. just skimming the literature on it right now... https://t.co/mhvqflnrwg',autism,b ive heard of it as a therapy for ptsd but not for autism just skimming the literature on it right now,"['b', 'ive', 'heard', 'of', 'it', 'as', 'a', 'therapy', 'for', 'ptsd', 'but', 'not', 'for', 'autism', 'just', 'skimming', 'the', 'literature', 'on', 'it', 'right', 'now']"
5649,1585972428076974081,2023-02-14 17:54:07+00:00,b'is autism now a slur we can all throw around casually? https://t.co/kc0re3cnkc',autism,b is autism now a slur we can all throw around casually,"['b', 'is', 'autism', 'now', 'a', 'slur', 'we', 'can', 'all', 'throw', 'around', 'casually']"
5650,62963682,2023-02-14 17:53:47+00:00,b'brain-wave data and hearing test may help diagnosis autism earlier https://t.co/yzgjy4i77x',autism,b brain wave data and hearing test may help diagnosis autism earlier,"['b', 'brain', 'wave', 'data', 'and', 'hearing', 'test', 'may', 'help', 'diagnosis', 'autism', 'earlier']"
5651,1361869659595812868,2023-02-14 17:53:46+00:00,b'good afternoon (2/14/2023).\n\n#autismonfire #autism #adhd #tuesdayvibes https://t.co/kyqemfedqn',autism,b good afternoon 2 14 2023 n n#autismonfire,"['b', 'good', 'afternoon', '2', '14', '2023', 'n', 'n', 'autismonfire']"
5652,1553767478395686912,2023-02-14 17:53:43+00:00,"b""@connorfield56 @murderhornet212 @feraljacobs @chrisgpackham @bbctwo @bbciplayer @autism @openuniversity that doesn'... https://t.co/lkfdvkr6mo""",autism,b that doesn,"['b', 'that', 'doesn']"
5653,1239216535106809862,2023-02-14 17:53:39+00:00,b'@freedomtrail69 @pittparents @wesyang @yahoonews @dougflutie @flutiefdn @nationalautism @autism id like to know al... https://t.co/vul4gaw8wa',autism,b id like to know al,"['b', 'id', 'like', 'to', 'know', 'al']"
5654,1429682459797598209,2023-02-14 17:53:35+00:00,b'because autism is trending ...\n\nautists have different love languages than allists. \n\nknowing this can be the secre... https://t.co/45rh2ekf2n',autism,b because autism is trending n nautists have different love languages than allists n nknowing this can be the secre,"['b', 'because', 'autism', 'is', 'trending', 'n', 'nautists', 'have', 'different', 'love', 'languages', 'than', 'allists', 'n', 'nknowing', 'this', 'can', 'be', 'the', 'secre']"
5655,1360245537941966852,2023-02-14 17:53:30+00:00,b'autism stare https://t.co/s3cnj6gpzu',autism,b autism stare,"['b', 'autism', 'stare']"
5656,1548833609590530048,2023-02-14 17:53:24+00:00,b'rt @cloudpup_: @erikaheidewald all* autistics are traumatized. not all traumatized are autistic. autism is a complete difference in thinkin...',autism,b rt all autistics are traumatized not all traumatized are autistic autism is a complete difference in thinkin,"['b', 'rt', 'all', 'autistics', 'are', 'traumatized', 'not', 'all', 'traumatized', 'are', 'autistic', 'autism', 'is', 'a', 'complete', 'difference', 'in', 'thinkin']"
5657,1589687750470483968,2023-02-14 17:53:15+00:00,"b""@nypost it's like the furthering of the autism diagnosis was just a nice little subscription drug market developmen... https://t.co/8m7jffjtkf""",autism,b it s like the furthering of the autism diagnosis was just a nice little subscription drug market developmen,"['b', 'it', 's', 'like', 'the', 'furthering', 'of', 'the', 'autism', 'diagnosis', 'was', 'just', 'a', 'nice', 'little', 'subscription', 'drug', 'market', 'developmen']"
5658,1176536386876452872,2023-02-14 17:53:05+00:00,b'rt @therapeuticpar: remembering our time with our families at the autism walk (april 2019) https://t.co/h6srk2xiiw',autism,b rt remembering our time with our families at the autism walk april 2019,"['b', 'rt', 'remembering', 'our', 'time', 'with', 'our', 'families', 'at', 'the', 'autism', 'walk', 'april', '2019']"
5659,1429682459797598209,2023-02-14 17:52:50+00:00,"b""because autism is trending ...\n\nplease retire the term asperger's\n\nit is linked to nazis and the eugenic murder of... https://t.co/9trejkmm9n""",autism,b because autism is trending n nplease retire the term asperger s n nit is linked to nazis and the eugenic murder of,"['b', 'because', 'autism', 'is', 'trending', 'n', 'nplease', 'retire', 'the', 'term', 'asperger', 's', 'n', 'nit', 'is', 'linked', 'to', 'nazis', 'and', 'the', 'eugenic', 'murder', 'of']"
5660,1849384375,2023-02-14 17:52:42+00:00,"b'cultured diversify autism, dissatisfaction accomplishments marrying\n?\n\n\nh69\nh69\nh69'",autism,b cultured diversify autism dissatisfaction accomplishments marrying n n n nh69 nh69 nh69,"['b', 'cultured', 'diversify', 'autism', 'dissatisfaction', 'accomplishments', 'marrying', 'n', 'n', 'n', 'nh69', 'nh69', 'nh69']"
5661,1239216535106809862,2023-02-14 17:52:19+00:00,b'@taniaamarshall @detransaqua my daughter was being pushed at a gender clinic also and her doc casually dismissed her autism... its insane.',autism,b my daughter was being pushed at a gender clinic also and her doc casually dismissed her autism its insane,"['b', 'my', 'daughter', 'was', 'being', 'pushed', 'at', 'a', 'gender', 'clinic', 'also', 'and', 'her', 'doc', 'casually', 'dismissed', 'her', 'autism', 'its', 'insane']"
5662,1509653148432060417,2023-02-14 17:52:00+00:00,"b'""a valentines heart"" \n\nhad fun doing this stage 2 #attentionautism @washwoodheath primary in time for... https://t.co/zw5dlz6hy6'",autism,b a valentines heart n nhad fun doing this stage 2 primary in time for,"['b', 'a', 'valentines', 'heart', 'n', 'nhad', 'fun', 'doing', 'this', 'stage', '2', 'primary', 'in', 'time', 'for']"
5663,23648881,2023-02-14 17:51:55+00:00,b'@sara_rose_g i have autism\n\nif you want them back it will cost you 3.67\n\n',autism,b rose g i have autism n nif you want them back it will cost you 3 67 n n,"['b', 'rose', 'g', 'i', 'have', 'autism', 'n', 'nif', 'you', 'want', 'them', 'back', 'it', 'will', 'cost', 'you', '3', '67', 'n', 'n']"
5664,1429682459797598209,2023-02-14 17:51:53+00:00,b'because autism is trending ...\n\nautism speaks is a hate group https://t.co/bkq9lqf7ga',autism,b because autism is trending n nautism speaks is a hate group,"['b', 'because', 'autism', 'is', 'trending', 'n', 'nautism', 'speaks', 'is', 'a', 'hate', 'group']"
5665,1519793480096178179,2023-02-14 17:51:53+00:00,b'@jawnxwick @soljakey @monkedao get 3 looks like gen 2 with severe autism',autism,b get 3 looks like gen 2 with severe autism,"['b', 'get', '3', 'looks', 'like', 'gen', '2', 'with', 'severe', 'autism']"
5666,1499340226430480385,2023-02-14 17:51:39+00:00,b'@drloupis we shall see what happens to all these babies born while the female is taking cross hormones.  maybe a spike in autism or worse?',autism,b we shall see what happens to all these babies born while the female is taking cross hormones maybe a spike in autism or worse,"['b', 'we', 'shall', 'see', 'what', 'happens', 'to', 'all', 'these', 'babies', 'born', 'while', 'the', 'female', 'is', 'taking', 'cross', 'hormones', 'maybe', 'a', 'spike', 'in', 'autism', 'or', 'worse']"
5667,1429682459797598209,2023-02-14 17:51:34+00:00,"b'because autism is trending ...\n\npuzzle pieces in reference to autism, used by allistics, is a hate symbol. https://t.co/jl5o2a7dkq'",autism,b because autism is trending n npuzzle pieces in reference to autism used by allistics is a hate symbol,"['b', 'because', 'autism', 'is', 'trending', 'n', 'npuzzle', 'pieces', 'in', 'reference', 'to', 'autism', 'used', 'by', 'allistics', 'is', 'a', 'hate', 'symbol']"
5668,14442170,2023-02-14 17:51:10+00:00,b'rt @a2ndvoicecic: there is another side of autism that gets overlooked..  but grateful to @metpoliceuk\n@metbpa and @npaa_uk for the steps i...',autism,b rt there is another side of autism that gets overlooked but grateful to n@metbpa and uk for the steps i,"['b', 'rt', 'there', 'is', 'another', 'side', 'of', 'autism', 'that', 'gets', 'overlooked', 'but', 'grateful', 'to', 'n', 'metbpa', 'and', 'uk', 'for', 'the', 'steps', 'i']"
5669,1377157372938883073,2023-02-14 17:51:06+00:00,b'tried to get an actual autism test and they refused because im an adult. glad to know that i can just go fuck mysel... https://t.co/4i1m9qpxeb',autism,b tried to get an actual autism test and they refused because im an adult glad to know that i can just go fuck mysel,"['b', 'tried', 'to', 'get', 'an', 'actual', 'autism', 'test', 'and', 'they', 'refused', 'because', 'im', 'an', 'adult', 'glad', 'to', 'know', 'that', 'i', 'can', 'just', 'go', 'fuck', 'mysel']"
5670,1425494914897354755,2023-02-14 17:51:02+00:00,b'this is about autism but i think it applies much more broadly https://t.co/begge9he17',autism,b this is about autism but i think it applies much more broadly,"['b', 'this', 'is', 'about', 'autism', 'but', 'i', 'think', 'it', 'applies', 'much', 'more', 'broadly']"
5671,1429682459797598209,2023-02-14 17:50:49+00:00,b'because autism is trending ...\n\nthe overlap between autism (asd) and kinetism (adhd) is huge ... like enormous ...... https://t.co/kg0mhecl9c',autism,b because autism is trending n nthe overlap between autism asd and kinetism adhd is huge like enormous,"['b', 'because', 'autism', 'is', 'trending', 'n', 'nthe', 'overlap', 'between', 'autism', 'asd', 'and', 'kinetism', 'adhd', 'is', 'huge', 'like', 'enormous']"
5672,1478854591102038018,2023-02-14 17:50:42+00:00,"b'collar that says ""please be patient i have autism"" on it'",autism,b collar that says please be patient i have autism on it,"['b', 'collar', 'that', 'says', 'please', 'be', 'patient', 'i', 'have', 'autism', 'on', 'it']"
5673,1255533960454643714,2023-02-14 17:50:33+00:00,"b'rt @autismu21: disorder or difference? why we should think about our autism-related terminology, featuring our recent @autismu21 work. lang...'",autism,b rt disorder or difference why we should think about our autism related terminology featuring our recent work lang,"['b', 'rt', 'disorder', 'or', 'difference', 'why', 'we', 'should', 'think', 'about', 'our', 'autism', 'related', 'terminology', 'featuring', 'our', 'recent', 'work', 'lang']"
5674,536524005,2023-02-14 17:50:26+00:00,b'rt @blackraiden76t: @lexwitdaflex blessings upon blessing to you and your dedication to autism ..i have an autistic nephew-has struggled a...',autism,b rt blessings upon blessing to you and your dedication to autism i have an autistic nephew has struggled a,"['b', 'rt', 'blessings', 'upon', 'blessing', 'to', 'you', 'and', 'your', 'dedication', 'to', 'autism', 'i', 'have', 'an', 'autistic', 'nephew', 'has', 'struggled', 'a']"
5675,1142823160842055680,2023-02-14 17:50:19+00:00,b'@keldoge @socdoneleft i have a feeling you have autism or something along those lines (not insulting its just a ma... https://t.co/twqoztpzww',autism,b i have a feeling you have autism or something along those lines not insulting its just a ma,"['b', 'i', 'have', 'a', 'feeling', 'you', 'have', 'autism', 'or', 'something', 'along', 'those', 'lines', 'not', 'insulting', 'its', 'just', 'a', 'ma']"
5676,287568380,2023-02-14 17:50:11+00:00,b'brain-wave data and hearing test may help diagnose autism earlier @rutgersu @pnasnexus https://t.co/nm4zadjruf https://t.co/rym14wxhc9',autism,b brain wave data and hearing test may help diagnose autism earlier,"['b', 'brain', 'wave', 'data', 'and', 'hearing', 'test', 'may', 'help', 'diagnose', 'autism', 'earlier']"
5677,17469289,2023-02-14 17:50:11+00:00,b'scientists switch off autism symptoms using $3 epilepsy drug: discovery https://t.co/cnreghxwqq https://t.co/bvaknj3a8g',autism,b scientists switch off autism symptoms using 3 epilepsy drug discovery,"['b', 'scientists', 'switch', 'off', 'autism', 'symptoms', 'using', '3', 'epilepsy', 'drug', 'discovery']"
5678,1429682459797598209,2023-02-14 17:50:02+00:00,b'because autism is trending ...\n\nautists are not socially deficient. \n\nit has been proven that what is going on is w... https://t.co/wgwvgtj3yj',autism,b because autism is trending n nautists are not socially deficient n nit has been proven that what is going on is w,"['b', 'because', 'autism', 'is', 'trending', 'n', 'nautists', 'are', 'not', 'socially', 'deficient', 'n', 'nit', 'has', 'been', 'proven', 'that', 'what', 'is', 'going', 'on', 'is', 'w']"
5679,289858769,2023-02-14 17:50:00+00:00,b'rt @charliclement_: would absolutely love these journalists saying its so easy to be diagnosed with autism or adhd to actually go through...',autism,b rt would absolutely love these journalists saying its so easy to be diagnosed with autism or adhd to actually go through,"['b', 'rt', 'would', 'absolutely', 'love', 'these', 'journalists', 'saying', 'its', 'so', 'easy', 'to', 'be', 'diagnosed', 'with', 'autism', 'or', 'adhd', 'to', 'actually', 'go', 'through']"
5680,1479901756930809856,2023-02-14 17:49:58+00:00,b'rt @karlarachfal: literacy is a human right!\n#literacy #specialeducation #autism https://t.co/idw3jaarfz',autism,b rt literacy is a human right n#literacy,"['b', 'rt', 'literacy', 'is', 'a', 'human', 'right', 'n', 'literacy']"
5681,95300654,2023-02-14 17:49:54+00:00,"b'rt @sara_rose_g: gonna get a t shirt that says im with autism, with an arrow that points fucking nowhere'",autism,b rt rose g gonna get a t shirt that says im with autism with an arrow that points fucking nowhere,"['b', 'rt', 'rose', 'g', 'gonna', 'get', 'a', 't', 'shirt', 'that', 'says', 'im', 'with', 'autism', 'with', 'an', 'arrow', 'that', 'points', 'fucking', 'nowhere']"
5682,95300654,2023-02-14 17:49:51+00:00,"b'rt @sara_rose_g: if you dont like it, you can take it up directly with my autism.'",autism,b rt rose g if you dont like it you can take it up directly with my autism,"['b', 'rt', 'rose', 'g', 'if', 'you', 'dont', 'like', 'it', 'you', 'can', 'take', 'it', 'up', 'directly', 'with', 'my', 'autism']"
5683,1493066159062716416,2023-02-14 17:49:45+00:00,b'@tokomaruburger thats an autism rhing???',autism,b thats an autism rhing,"['b', 'thats', 'an', 'autism', 'rhing']"
5684,47139376,2023-02-14 17:49:42+00:00,b'@autism @bbctwo @chrisgpackham disappointed to see the press coverage around the programme using unhelpful and outd... https://t.co/3whighahcv',autism,b disappointed to see the press coverage around the programme using unhelpful and outd,"['b', 'disappointed', 'to', 'see', 'the', 'press', 'coverage', 'around', 'the', 'programme', 'using', 'unhelpful', 'and', 'outd']"
